request_id,k6_endpoint,k6_status,k6_duration_ms,k6_waiting_ms,k6_receiving_ms,nginx_status,nginx_total_ms,nginx_upstream_ms,nginx_connect_ms,nginx_header_ms,gateway_status,gateway_total_ms,gateway_auth_ms,gateway_upstream_ms,gateway_other_ms,k6_minus_nginx_ms,nginx_minus_gateway_ms,k6_minus_gateway_ms
107688dd-8d6c-4f68-a0f8-445eb84b40d4,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
55c0b87a-0cd1-48fa-ad84-c43e8a680623,,,,,,200,106.0,108.0,0.0,108.0,,,,,,,,
40c2d53d-08d9-4d6b-945c-6714524ae753,,,,,,200,103.0,100.0,0.0,100.0,,,,,,,,
2cecd633-8b17-4fbb-babb-f1ae8b16de3d,,,,,,200,96.0,96.0,0.0,96.0,,,,,,,,
515d562f-23b4-41a1-a423-ce6b0b95266d,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
0ff0311b-60a4-4518-80ec-aca1f0bd627d,,,,,,200,125.0,124.0,0.0,124.0,,,,,,,,
4eadc440-9e00-4afe-a464-afb625dcac5a,,,,,,200,84.0,84.0,0.0,84.0,,,,,,,,
717b2909-1486-48e4-961c-70acb1ccd9fd,,,,,,200,86.0,84.0,0.0,84.0,,,,,,,,
9897595f-904a-4a26-9757-cec0099edffe,,,,,,200,71.0,68.0,0.0,68.0,,,,,,,,
8d8b341c-9949-4ceb-a993-bdccf99bdc61,,,,,,200,81.0,80.0,0.0,80.0,,,,,,,,
c120d62d-ebb6-4c9f-a3bd-149fb73fa526,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
c0f3bd38-1582-44a4-88d3-9eeb61c8fb9d,,,,,,200,79.0,76.0,0.0,76.0,,,,,,,,
d9332331-92fb-4bdc-8f3d-2fcadaab0fbe,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
b2bbe7d6-f684-4008-b022-178081949c43,,,,,,200,75.0,72.0,0.0,72.0,,,,,,,,
60f6604b-727e-4320-8573-4e61e7f6907d,,,,,,200,78.0,80.0,0.0,80.0,,,,,,,,
225c9e2e-7b9e-4b6c-8744-9c950d825f86,,,,,,200,87.0,88.0,0.0,88.0,,,,,,,,
bdbdc724-e6be-4ac6-8af0-10b63951cb7e,,,,,,200,79.0,80.0,4.0,80.0,,,,,,,,
5ef80d95-c3bc-454a-b704-5695d83d6de8,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
53e992e9-22f1-485e-a511-69708e5948dc,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
20dbecb7-7845-4b64-96ca-075360bc3e84,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
a7fed029-5b67-44da-b229-430d89bb1840,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
8590042b-547c-43c0-a3e4-420d6c227a56,,,,,,200,126.0,120.0,0.0,120.0,,,,,,,,
f95916c7-fae5-48f7-a970-9f28a034e72f,,,,,,200,86.0,84.0,0.0,84.0,,,,,,,,
2e8a3dd9-285d-4a27-8896-b3ebbfd7e9d6,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
fe835757-bb56-4924-be38-ce317dce21cf,,,,,,200,73.0,76.0,4.0,76.0,,,,,,,,
360ebeac-7012-47f7-908d-004d52c82a91,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
c18c199d-ff86-43eb-9c6f-05cd3c91cb42,,,,,,200,67.0,68.0,0.0,68.0,,,,,,,,
9d8cf1da-1968-4df4-95fe-154cada628b8,,,,,,200,73.0,76.0,0.0,76.0,,,,,,,,
ee34e040-cadd-4ef1-a1c4-b452b8c47c5b,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
17c25554-e4d2-4be3-98c0-d588d29e4e5d,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
3b10345d-88e0-485f-8f2a-e5351649dbc9,,,,,,200,74.0,80.0,4.0,80.0,,,,,,,,
2baac1f1-978b-483f-8561-933fc07e1dc9,,,,,,200,68.0,68.0,0.0,68.0,,,,,,,,
1f48a367-7874-4545-9276-67c1438193fb,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
53a8141f-3fcc-448c-a653-9b4079bb4448,,,,,,200,263.0,260.0,0.0,260.0,,,,,,,,
b92304c1-6a6c-4211-8fe7-6e3848255abe,,,,,,200,226.0,228.0,0.0,228.0,,,,,,,,
776d62a7-3282-4ab3-b8e7-e8de16a93410,,,,,,200,208.0,208.0,0.0,208.0,,,,,,,,
91703de0-6b48-4a6a-8946-6c14dc288cef,,,,,,200,75.0,68.0,0.0,68.0,,,,,,,,
0c880362-f415-4c54-a75c-eb33ca2bfea1,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
898cdfbd-e048-462b-a772-0acc37647d11,,,,,,200,74.0,76.0,0.0,76.0,,,,,,,,
ae5e7501-c20a-4603-a170-3cedf12323a8,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
defa03f4-7e0a-4927-87b1-3afc1e8a9482,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
07494567-da02-46ee-912f-3e15db403020,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
1978e42e-0daa-422e-93d2-242bb6a1e136,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
34a2c2a2-3724-4051-940b-c03a881067ba,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
62b5c814-d87e-44b1-a0e2-7b1c888a5d23,,,,,,200,71.0,72.0,4.0,72.0,,,,,,,,
5b728ae7-72f2-4ee8-9d7a-4dd9fd3bd686,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
6ac5830d-1df0-48c4-a426-70a84803f1ff,,,,,,200,73.0,76.0,0.0,76.0,,,,,,,,
535eb821-17de-4467-aa48-123340829486,,,,,,200,86.0,88.0,4.0,88.0,,,,,,,,
68fd9562-6c08-4fdb-92ec-8cb025a90440,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
863b7bb9-a9f7-4a69-a69b-188284dcd914,,,,,,200,134.0,136.0,4.0,136.0,,,,,,,,
51b3ee94-85fb-4777-a262-541a791d46c9,,,,,,200,152.0,152.0,4.0,152.0,,,,,,,,
314b79d1-e0a6-4844-bb90-c60fe02f3513,,,,,,200,104.0,104.0,0.0,104.0,,,,,,,,
83a3d51b-93de-4d8d-b493-7725da9b2767,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
ce32f410-3def-46c2-a1cd-62c10b694ddc,,,,,,200,69.0,64.0,0.0,64.0,,,,,,,,
629d2345-63a5-4732-ac55-6ed69207a868,,,,,,200,70.0,72.0,0.0,72.0,,,,,,,,
7ada4899-9729-48c2-ac87-0252a857009a,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
0bb9648c-76d8-4893-8eaf-5fc778ea94e7,,,,,,200,126.0,128.0,0.0,128.0,,,,,,,,
94715fb7-8edb-4171-baa6-cb56f64580bb,,,,,,200,160.0,160.0,0.0,160.0,,,,,,,,
fe3eab51-32e2-4aec-bdf2-f5aef68417ec,,,,,,200,109.0,108.0,0.0,108.0,,,,,,,,
6f1892c9-c4c4-4feb-863a-e55760504a7e,,,,,,200,86.0,88.0,0.0,88.0,,,,,,,,
9f3301be-c276-4bc4-90ee-649a2478623d,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
4cfcd9c4-79c3-42e1-8b1b-1f792ca18e1d,,,,,,200,66.0,64.0,0.0,64.0,,,,,,,,
6c466026-5d49-490c-bfd0-1d7bb0129a4d,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
81f2b1ce-76ac-48ad-a3e3-0e8b4dcfd3e7,,,,,,200,130.0,132.0,4.0,132.0,,,,,,,,
03cb9d0d-9fcf-484c-a45c-97a0c5cd4b4a,,,,,,200,126.0,128.0,0.0,128.0,,,,,,,,
247d726b-b797-4643-b10c-82e7f30a991d,,,,,,200,65.0,64.0,0.0,64.0,,,,,,,,
e96b8d59-4f6b-462c-87db-14cec1fb2402,,,,,,200,89.0,88.0,0.0,88.0,,,,,,,,
b76e74a1-e890-4b47-b01e-ca7901478f7f,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
a741560d-942b-4b6d-8987-063a14b33da9,,,,,,200,99.0,100.0,0.0,100.0,,,,,,,,
ca921c46-f6ec-4eb9-b220-b0745af1ca00,,,,,,200,90.0,88.0,8.0,88.0,,,,,,,,
1c454ae9-4c05-4076-ac16-fc5bf125ee47,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
e73d8e97-d137-4d2a-8024-a0f9588db98d,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
b4d8958a-1f32-487e-a70e-5feccb8c27ea,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
773b5781-6190-4281-ad9b-64d6389b59e2,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
bee21f3d-305f-42c5-ac28-f03b197c96fb,,,,,,200,65.0,68.0,0.0,68.0,,,,,,,,
29e71b73-8bcc-4756-a404-9333008a2f01,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
b8661bcb-5782-44d9-924b-4928e07a8ae3,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
1d1770e9-7cf4-45e9-93c8-c090658a3287,,,,,,200,77.0,72.0,0.0,72.0,,,,,,,,
ce00677a-783d-4c77-ae7b-05c42cd33cb0,,,,,,200,73.0,76.0,0.0,76.0,,,,,,,,
a505addd-2dfb-49f8-886a-0df5d8f74e5f,,,,,,200,144.0,144.0,4.0,144.0,,,,,,,,
d3921927-ba95-4458-80a6-49c1a52447da,,,,,,200,126.0,128.0,0.0,128.0,,,,,,,,
620e72b3-3d9c-4ef8-b2e1-f51ce812d963,,,,,,200,94.0,92.0,0.0,92.0,,,,,,,,
23da3644-066b-438e-b244-f6add623d58c,,,,,,200,96.0,96.0,0.0,96.0,,,,,,,,
7e5ddf07-2809-425a-9ff6-e544d6a393a5,,,,,,200,353.0,352.0,0.0,352.0,,,,,,,,
ffb610ea-df1e-4e0d-9c89-e309e9e0e302,,,,,,200,129.0,132.0,0.0,132.0,,,,,,,,
96f18630-2d08-4c7f-afd2-1b3623202c44,,,,,,200,143.0,140.0,0.0,140.0,,,,,,,,
519f796b-fa8f-4274-85b7-dc7083c70a46,,,,,,200,136.0,136.0,0.0,136.0,,,,,,,,
feef6b33-1c24-489e-b2e7-93fd48aaab5a,,,,,,200,109.0,108.0,0.0,108.0,,,,,,,,
2dfdcd01-1822-4012-aa66-ad251875c788,,,,,,200,88.0,92.0,4.0,92.0,,,,,,,,
85d5450e-9f55-4f40-b0eb-8ff6608dfc1b,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
0b00f2c8-1488-477a-9978-6ff5876751bf,,,,,,200,97.0,96.0,0.0,96.0,,,,,,,,
382253b8-995e-482c-a360-6324959f8024,,,,,,200,85.0,80.0,0.0,80.0,,,,,,,,
43ae99c4-b6a6-46e0-af17-66507d324ec4,,,,,,200,159.0,152.0,0.0,152.0,,,,,,,,
09914906-679f-434e-b579-10d89963a491,,,,,,200,146.0,144.0,0.0,144.0,,,,,,,,
64cec6d3-ece5-4b02-8eb0-02ea1284c6b4,,,,,,200,71.0,72.0,4.0,72.0,,,,,,,,
5fd77083-a931-4844-bae4-05a0f73fddce,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
1d6f2475-863e-4136-b5c2-a70e56c600f4,,,,,,200,88.0,88.0,0.0,88.0,,,,,,,,
3f564453-714c-42ff-8845-e0bd8a8f16f2,,,,,,200,83.0,84.0,4.0,84.0,,,,,,,,
49b3b0e1-2623-4987-a88a-2cc074cea09a,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
c099fef4-dcfb-4a8c-95b9-48952657f27a,,,,,,200,69.0,68.0,0.0,68.0,,,,,,,,
d05a1e17-654d-4448-9934-38b7a768e11d,,,,,,200,129.0,132.0,0.0,132.0,,,,,,,,
594e25b6-5b75-4d2c-9ecb-57bdcef6aca1,,,,,,200,168.0,164.0,0.0,164.0,,,,,,,,
c7580270-9e14-47c1-a5bb-7841d213e96d,,,,,,200,116.0,112.0,0.0,112.0,,,,,,,,
bcc8024e-9d8c-4b02-8beb-5e1c74724145,,,,,,200,104.0,104.0,0.0,104.0,,,,,,,,
d55cc11e-7535-4b05-8d14-009b7d1158b8,,,,,,200,82.0,80.0,0.0,80.0,,,,,,,,
ebdbc6b0-2db1-4335-863d-4428f39437ce,,,,,,200,82.0,84.0,4.0,84.0,,,,,,,,
030d07d1-db71-4cea-ba71-3b9b87d8c4fd,,,,,,200,133.0,132.0,0.0,132.0,,,,,,,,
d3f5048c-05e6-41bf-ae62-954ce00b09ab,,,,,,200,78.0,80.0,4.0,80.0,,,,,,,,
6870cc75-dd79-48ca-a64d-9f52dacf6dec,,,,,,200,155.0,160.0,4.0,160.0,,,,,,,,
a2361006-da92-4edf-bd14-57a060d86e50,,,,,,200,124.0,120.0,0.0,120.0,,,,,,,,
6f43a7ef-b622-4155-9cf0-d2cb046f1b28,,,,,,200,92.0,96.0,0.0,96.0,,,,,,,,
f737f9c1-4dee-40b8-83bd-e205b3e868a6,,,,,,200,77.0,72.0,0.0,72.0,,,,,,,,
1f70e240-23ad-4a3d-80b8-c70791a3dc56,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
faaeeeaa-fd26-49ce-a01a-6271fde9275a,,,,,,200,72.0,76.0,0.0,76.0,,,,,,,,
37961c64-f778-4d17-88b8-a722e3e87688,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
278e646e-f88b-4168-8f3c-ace538ff4b20,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
f0799707-300e-436b-bbfc-71d6acfc0f97,,,,,,200,83.0,84.0,0.0,84.0,,,,,,,,
49fed24a-ea60-4d65-8dc0-486dc65cc18e,,,,,,200,80.0,80.0,0.0,80.0,,,,,,,,
8c27ec7e-a631-40f6-9bfd-6aaf4544337e,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
23d12811-f12a-4146-8b5b-b1e517539303,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
cb2cd0c9-85bf-4734-9c85-4f535350486f,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
96eadbd5-4ecd-4545-b31b-d8449bfce267,,,,,,200,128.0,128.0,0.0,128.0,,,,,,,,
4e101d4d-2630-4829-86fa-c578edf6fcdd,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
db6d29a0-c08a-45c3-bd1e-5328b14a6bc8,,,,,,200,81.0,80.0,0.0,80.0,,,,,,,,
081cc015-a174-458c-a1d1-c36cccb47b72,,,,,,200,98.0,96.0,0.0,96.0,,,,,,,,
65a264c2-8b3e-4406-b5b8-1759422f1b46,,,,,,200,114.0,112.0,0.0,112.0,,,,,,,,
4a0d52e7-c63f-4c9c-90ac-9de4885ffc30,,,,,,200,73.0,76.0,0.0,76.0,,,,,,,,
6d6f370c-19fb-4f36-b178-da06aea701e4,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
9b83bff3-ad53-4b74-a73a-6bdbb839d4d8,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
3eef1449-f9b5-4ea1-88b6-1b801d5b7344,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
d4fb991c-c8c3-4211-8da1-3910e0bed91e,,,,,,200,70.0,64.0,0.0,64.0,,,,,,,,
018d8633-26e6-4bb3-b121-799a68755380,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
286e811d-e306-4694-9d36-d144ed60abd3,,,,,,200,75.0,72.0,0.0,72.0,,,,,,,,
4a3eaa4e-42e2-4583-b366-d74f4bcd82c9,,,,,,200,89.0,92.0,0.0,92.0,,,,,,,,
1adba71e-2233-4202-92ad-8b97a66a7db3,,,,,,200,141.0,140.0,0.0,140.0,,,,,,,,
94f06edb-1ba7-4874-b4a8-a380fabd29f0,,,,,,200,77.0,84.0,4.0,84.0,,,,,,,,
fa3ccd6d-4bc6-45a5-8bec-93dcb33bb898,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
1775c02d-8300-425d-9de6-8bf7d3f1a147,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
0c55329d-6dfc-43ad-8a03-cacc54c0db63,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
f41273b7-9882-40e1-9fd5-457b1ba2269b,,,,,,200,74.0,68.0,0.0,68.0,,,,,,,,
916c97a9-7c94-4261-a589-6bf536962632,,,,,,200,79.0,80.0,0.0,80.0,,,,,,,,
e21402af-03c0-4022-88ce-00f47d0a38d7,,,,,,200,70.0,68.0,0.0,68.0,,,,,,,,
33bee5ed-637d-4357-9235-dcd879ba9cdb,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
b43272a4-1481-4e83-b7ca-176df082b452,,,,,,200,81.0,84.0,0.0,84.0,,,,,,,,
8ccc6a69-e520-4c66-be58-840b727a1392,,,,,,200,70.0,72.0,0.0,72.0,,,,,,,,
66377223-3c9b-4615-898f-376d8ec0686b,,,,,,200,84.0,84.0,0.0,84.0,,,,,,,,
356edb0b-3735-40ff-99e7-dd6de9df5718,,,,,,200,72.0,72.0,0.0,72.0,,,,,,,,
f9dbd48f-b124-4492-a2c9-e69749823b14,,,,,,200,259.0,260.0,0.0,260.0,,,,,,,,
3ac71b3e-485b-4d53-99b0-a3c11983a46b,,,,,,200,114.0,116.0,4.0,116.0,,,,,,,,
6a69330a-49f3-4399-b2bc-7f86c68ec1b4,,,,,,200,85.0,84.0,0.0,84.0,,,,,,,,
79669386-6aa1-4794-ad45-c5e4ebb238c9,,,,,,200,71.0,76.0,0.0,76.0,,,,,,,,
3ec5d1a5-f9fd-448f-aff1-7113dba04b34,,,,,,200,72.0,68.0,0.0,68.0,,,,,,,,
3da789ae-6b94-4290-b041-84ac92564d03,,,,,,200,92.0,92.0,0.0,92.0,,,,,,,,
d7705716-e102-4459-93e0-0429d0d4c902,,,,,,200,73.0,68.0,0.0,68.0,,,,,,,,
10886df3-f177-42a4-a71b-3ffd27f3eebf,,,,,,200,69.0,64.0,0.0,64.0,,,,,,,,
5975d9e8-1b3d-4407-8825-c89570f6a4c4,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
a7d4f8c2-43d3-421e-9217-9c13f1e3854d,,,,,,200,101.0,104.0,0.0,104.0,,,,,,,,
e9ee6225-2ee4-4a26-8a6b-5d0a064e05ee,,,,,,200,84.0,80.0,0.0,80.0,,,,,,,,
598be01b-a7d3-466f-b643-c6f77e405645,,,,,,200,84.0,80.0,0.0,80.0,,,,,,,,
de2c45e7-13c0-4fce-a53a-43dcf3e7a030,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
3548de1c-0762-43aa-85d9-f5bbc7f43e5d,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
a336035d-18d8-42a1-bd27-beab2660ff96,,,,,,200,79.0,76.0,0.0,76.0,,,,,,,,
2c58224a-8866-4074-9ba1-d966645ce399,,,,,,200,83.0,84.0,0.0,84.0,,,,,,,,
13187bcf-21b9-44db-83ac-26f5de884e82,,,,,,200,309.0,311.0,0.0,311.0,,,,,,,,
dd5d0719-8be1-40dd-8bb2-f8835e9ae4a0,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
d1bc05ef-b6f3-40d9-9320-6684bf8fcf1c,,,,,,200,72.0,76.0,4.0,76.0,,,,,,,,
67a71bc6-8fb5-44ee-aa93-ac0072b70789,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
ccce3879-62e3-488c-9266-3b66d1a395f4,,,,,,200,78.0,76.0,0.0,76.0,,,,,,,,
e3632650-79fb-4174-8260-79c8e825abb8,,,,,,200,68.0,68.0,0.0,68.0,,,,,,,,
3a401771-5815-45d7-a20e-2dc0057eac98,,,,,,200,64.0,64.0,0.0,64.0,,,,,,,,
ea1d6584-2d12-4776-ad16-234ff31c4aa7,,,,,,200,76.0,76.0,0.0,76.0,,,,,,,,
4b671508-7c65-4ee0-a604-312d12eea860,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
b2ea0e47-64be-41cb-b13c-616347ecd3cb,,,,,,200,78.0,80.0,0.0,80.0,,,,,,,,
8914c25e-56f5-4398-b6fd-f8f58cfa98ab,,,,,,200,74.0,72.0,0.0,72.0,,,,,,,,
2c0645e1-b06e-48e8-9014-cfa208eaf1a3,,,,,,200,86.0,88.0,4.0,88.0,,,,,,,,
851c992a-a3d5-4341-bf9f-9e1e9d8d0b77,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
e4af774b-f760-45ed-80d9-0287e0b7a0ca,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
cd05866d-1675-4878-8517-73d1ec8b7b99,,,,,,200,290.0,288.0,0.0,288.0,,,,,,,,
9b35e07b-da75-48c3-895c-f5242a87e1df,,,,,,200,259.0,260.0,0.0,260.0,,,,,,,,
fda5caf0-6820-4d0d-87a0-eb382f7edf06,,,,,,200,270.0,272.0,0.0,272.0,,,,,,,,
c065e90d-ad11-46ae-a3b7-3b71c599b407,,,,,,200,156.0,156.0,0.0,156.0,,,,,,,,
a8e83bff-515d-4581-87ce-98d4bdabc7d1,,,,,,200,75.0,76.0,4.0,76.0,,,,,,,,
4f387f2b-8c11-467b-a64d-3b9a57f0cae4,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
790ca09f-c884-40ad-b49c-e80eaea53f3b,,,,,,200,73.0,76.0,4.0,76.0,,,,,,,,
83daf0a9-afe0-4eb8-9a1a-891e52e8cac1,,,,,,200,75.0,72.0,0.0,72.0,,,,,,,,
dbdbb6be-943d-4d1c-a176-3fa2e9c5f652,,,,,,200,72.0,76.0,4.0,76.0,,,,,,,,
1c1afd74-4b2f-4a83-8c21-59c2a0137607,,,,,,200,75.0,76.0,0.0,76.0,,,,,,,,
f1f8c2b6-4f22-4285-8aaa-c5b26c3a2890,,,,,,200,74.0,76.0,4.0,76.0,,,,,,,,
a6cead7c-c00c-4170-a2d6-fa42b76c66a9,,,,,,200,71.0,72.0,0.0,72.0,,,,,,,,
2ce8dca3-3833-4547-bd60-ff39656dab2a,,,,,,200,77.0,76.0,0.0,76.0,,,,,,,,
838edcbb-1c8d-4f08-b7d1-cc0153f64045,,,,,,200,140.0,136.0,0.0,136.0,,,,,,,,
3be10848-f541-4a2c-83b8-04cc0ea70f91,,,,,,200,73.0,76.0,0.0,76.0,,,,,,,,
e03869c7-09dc-4cad-9725-4084ededc700,,,,,,200,82.0,80.0,0.0,80.0,,,,,,,,
3960beed-743e-4299-8736-36c0f45d11ef,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
914c98b7-11a7-4c5b-a926-11baae3ed472,,,,,,200,91.0,88.0,0.0,88.0,,,,,,,,
b8ebb95d-1f96-46a9-9111-0d9f36f0b73c,,,,,,200,79.0,76.0,0.0,76.0,,,,,,,,
087fa27c-24b5-4961-be54-ad2adce37932,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
1b8b7581-2ffc-4d77-b861-851fb684cba3,,,,,,200,131.0,132.0,0.0,132.0,,,,,,,,
04213389-c6db-47ce-b8eb-3f3fd71af96c,,,,,,200,102.0,100.0,0.0,100.0,,,,,,,,
5fe02971-4a09-424d-b35e-b1189d6f4d1c,,,,,,200,106.0,108.0,0.0,108.0,,,,,,,,
89cf18af-a6cd-49cb-b5bb-c3b19f7327df,,,,,,200,71.0,68.0,0.0,68.0,,,,,,,,
954d567f-b1ab-4a40-98f4-7a4456d88401,,,,,,200,83.0,84.0,4.0,84.0,,,,,,,,
4be3a220-771e-4074-9fde-cdf073e8c010,,,,,,200,73.0,72.0,0.0,72.0,,,,,,,,
babeab02-859e-4a4d-9d17-e34dd8376357,,,,,,200,136.0,136.0,0.0,136.0,,,,,,,,
437b2d7a-9468-48f9-8978-1061c5b4a169,,,,,,200,8.0,8.0,0.0,8.0,,,,,,,,
